vc2_full_bak_180000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.3134133316733646,0.1703752726316452
vc2_full_bak_180000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.33996608779260323,0.17149098217487335
vc2_full_bak_195000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.25978527748916946,0.17007645964622498
vc2_full_bak_195000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.16810752728354297,0.1642489731311798
vc2_full_bak_195000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.14148506054557622,0.16625739634037018
vc2_full_bak_195000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.311799209837341,0.17147186398506165
vc2_full_bak_195000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.33193272575629873,0.17269110679626465
vc2_half_bak_007000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.3668678396284997,0.2126908004283905
vc2_half_bak_007000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.28615781060461026,0.2323852777481079
vc2_half_bak_007000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.27037568736501766,0.22117143869400024
vc2_half_bak_007000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.4137370167118324,0.20820380747318268
vc2_half_bak_007000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.42728821025263986,0.20500308275222778
vc2_quarter_bak_007000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.35526339511429444,0.18003858625888824
vc2_quarter_bak_007000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.2658245547879991,0.19156520068645477
vc2_quarter_bak_007000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.25811955212107585,0.2129800021648407
vc2_quarter_bak_007000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.41092590929230993,0.17535758018493652
vc2_quarter_bak_007000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.42038515841589097,0.16813156008720398
full_8k_bak_030000,..\..\DatasetsFinal\All_8k\SV2TTS_test\encoder,0.1589541780685061,0.12040115147829056
full_8k_bak_030000,..\..\DatasetsFinal\LibriSpeechClean_8k\SV2TTS_test\encoder,0.07547500202305774,0.12095499783754349
full_8k_bak_030000,..\..\DatasetsFinal\LibriSpeechOther_8k\SV2TTS_test\encoder,0.06479599689258961,0.11801720410585403
full_8k_bak_030000,..\..\DatasetsFinal\VoxCeleb1_8k\SV2TTS_test\encoder,0.21795360134599637,0.12610659003257751
full_8k_bak_030000,..\..\DatasetsFinal\VoxCeleb2_8k\SV2TTS_test\encoder,0.2676460268771732,0.119121253490448
